pier,model_x,model_y,footprint_m2,road_outside_median_m2,status,real_world_verified
UNVERIFIED_Pier_404,4516.86376953125,382.2126770019531,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_405,4518.09716796875,376.3408203125,3.1058037877082825,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_408,4448.24853515625,369.1070556640625,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_409,4448.93115234375,363.1460266113281,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_412,4378.599609375,362.28411865234375,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_413,4378.99609375,356.2971496582031,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_414,4343.916015625,360.7277526855469,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_415,4343.66943359375,354.73284912109375,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_416,4308.87353515625,362.1691589355469,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_417,4308.626953125,356.17425537109375,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_418,4274.00927734375,364.7056884765625,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_419,4273.53857421875,358.7241516113281,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_420,4239.08740234375,367.5829772949219,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_421,4238.55419921875,361.606689453125,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_422,4204.15380859375,370.6982727050781,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_423,4203.62060546875,364.7219543457031,3.1058037877082825,3.1029138987154408,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_424,4169.40380859375,374.3378601074219,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_425,4168.62255859375,368.3888854980469,3.1058037877082825,0.19376216535601126,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_426,4134.62939453125,378.903564453125,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_427,4133.84814453125,372.9546203613281,3.1058037877082825,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_428,4099.85595703125,383.4692687988281,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_429,4099.07470703125,377.52032470703125,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_430,4065.08251953125,388.0350341796875,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_431,4064.30126953125,382.0861206054688,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_432,4030.3088378906255,392.6007690429688,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_433,4029.5275878906255,386.65182495117193,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_434,3995.5354003906255,397.16647338867193,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_435,3994.7541503906255,391.217529296875,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_438,3925.86572265625,405.73095703125,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_439,3925.1889648437495,399.769287109375,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_440,3891.0178222656236,409.6898193359375,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_441,3890.34033203125,403.7281494140625,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_458,3576.27001953125,429.802001953125,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_459,3577.05419921875,423.8533020019532,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_460,3541.4982910156255,425.22433471679693,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_464,5751.72314453125,535.64697265625,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_465,5746.5126953125,538.623291015625,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_470,5807.751953125,639.6148071289062,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_471,5802.46533203125,642.4522094726562,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_472,5826.357421875,674.2797241210938,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_476,5867.05810546875,740.2704467773438,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_477,5862.60205078125,744.28955078125,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_492,370.23092651367176,881.0048217773439,3.10580637678504,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_493,369.05358886718744,875.1214599609375,3.10580637678504,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_498,269.4468078613282,911.2499389648436,3.10580637678504,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_499,267.3287658691407,905.6361694335939,3.10580637678504,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_504,169.66343688964844,946.8956298828124,3.1058328058570623,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_505,167.79766845703122,941.1932373046873,3.1058328058570623,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_510,66.0582046508789,970.0284423828124,3.1058328058570623,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_511,64.89293670654297,964.1427001953124,3.1058328058570623,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_518,849.4542236328125,769.6283569335938,3.1058287173509598,3.1058287173509598,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_519,850.4009399414064,775.5531616210938,3.1058287173509598,3.1058287173509598,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_522,921.5497436523436,758.10986328125,3.1058287173509598,3.1058287173509598,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_523,922.4962158203125,764.0347290039064,3.1058287173509598,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_524,957.5626220703125,752.2216796875,3.1058287173509598,3.1058287173509598,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_525,958.5361328125001,758.1421508789064,3.1058287173509598,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_526,993.3065185546874,745.3995361328125,3.1058287173509598,3.1058287173509598,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_527,994.49755859375,751.2802124023438,3.1058287173509598,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_528,1029.0927734375,738.1542358398439,3.105818673968315,3.105818673968315,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_529,1030.2690429687502,744.0376586914062,3.105818673968315,3.105818673968315,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_534,1137.6199951171873,721.7642822265625,3.105818673968315,3.105818673968315,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_535,1138.1243896484377,727.7431030273439,3.105818673968315,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_540,1246.9932861328125,714.978271484375,3.105818673968315,3.105818673968315,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_541,1247.3560791015625,720.9672851562501,3.105818673968315,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_577,5828.6455078125,679.1126098632812,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_582,5769.10888671875,581.7764282226562,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_583,5774.384765625,578.919189453125,3.1058261394500732,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_598,-483.650634765625,1012.3168334960936,3.10580637678504,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_621,-272.82836914062506,1023.0922851562499,3.10580637678504,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_623,742.1947631835938,790.6451416015626,3.1058287173509598,2.6292790042258956,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_624,777.4603271484375,780.0347290039064,3.1058287173509598,3.1058287173509598,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_625,778.229736328125,785.9852905273438,3.1058287173509598,0.2811070498540447,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_642,3305.7265625,379.1428527832032,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_643,3304.94873046875,385.0921630859375,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_648,3419.107666015625,393.97409057617193,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_649,3418.329833984375,399.9233703613282,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_658,3506.75146484375,421.10470581054693,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_659,3507.45751953125,415.14645385742193,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_660,3471.96533203125,416.9802551269532,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_661,3472.672119140625,411.02197265625,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_666,3367.609130859375,404.60690307617193,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_667,3368.31591796875,398.64865112304693,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_672,3263.252197265625,392.23361206054693,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_673,3263.958740234375,386.2753295898438,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_674,3228.466796875,388.109130859375,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_680,5699.0205078125,498.4247741699219,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_681,5702.27734375,493.3852844238281,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_684,5632.37158203125,467.92926025390625,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
